strain	date	country	state	division	host	lineage	authors	journal	title	url	latitude	longitude
KM012186	2012-08-01	USA	OH	OH	Human	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
KM012187	2012-08-01	USA	NE	NE	Human	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
KM012188	2012-08-01	USA	IL	IL	Human	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
KT020853	2014-09-01	USA	NE	NE/Dundy	Human	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166882	2000-08-01	USA	VA	VA/Norfolk	Bird-unknown	NY99	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166883	2002-08-01	USA	VA	VA/Norfolk	Bird-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166884	2004-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166885	2009-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166886	2001-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	NY99	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166887	2002-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	NY99	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166888	2005-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166889	2006-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166890	2006-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166891	2007-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166892	2008-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166893	2010-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166894	2007-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166895	2005-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166896	2009-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166897	2010-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166898	2008-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166899	2002-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	NY99	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166900	2003-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166901	2000-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	NY99	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166902	2010-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166903	2000-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	NY99	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166904	2000-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	NY99	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166905	2002-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166906	2003-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166907	2006-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166908	2005-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166909	2009-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166910	2006-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166911	2002-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166912	2003-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166913	2004-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166914	2009-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166915	2002-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166916	2010-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166917	2004-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166918	2008-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166919	2004-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166920	2009-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH166921	2008-08-01	USA	VA	VA/Norfolk	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170226	2003-08-01	USA	CO	CO/Larimer	Bird-other	SW03	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170227	2004-08-01	USA	CO	CO/Larimer	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170228	2003-08-01	USA	CO	CO/Larimer	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170229	2006-08-01	USA	CO	CO/Weld	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170230	2007-08-01	USA	CO	CO/Weld	Mosquito-unknown	SW03	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170231	2003-08-01	USA	CO	CO/Larimer	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170232	2006-08-01	USA	CO	CO/Weld	Mosquito-unknown	SW03	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170233	2004-08-01	USA	CO	CO/Larimer	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170234	2003-08-01	USA	CO	CO/Larimer	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170235	2006-08-01	USA	CO	CO/Weld	Mosquito-unknown	SW03	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170236	2006-08-01	USA	CO	CO/Weld	Mosquito-unknown	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170237	2003-08-01	USA	CO	CO/Larimer	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170238	2003-08-01	USA	CO	CO/Larimer	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170239	2006-08-01	USA	CO	CO/Weld	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170240	2008-08-01	USA	CO	CO/Larimer	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170241	2007-08-01	USA	CO	CO/Weld	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170242	2007-08-01	USA	CO	CO	Mosquito-unknown	NY99	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170243	2006-08-01	USA	CO	CO/Weld	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170244	2007-08-01	USA	CO	CO/Weld	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170245	2008-08-01	USA	CO	CO/Larimer	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170246	2004-08-01	USA	CO	CO/Weld	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170247	2008-08-01	USA	CO	CO/Larimer	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170248	2004-08-01	USA	CO	CO/Larimer	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170249	2006-08-01	USA	CO	CO/Weld	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170250	2008-08-01	USA	CO	CO/Larimer	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170251	2007-08-01	USA	CO	CO/Weld	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170252	2007-08-01	USA	CO	CO/Weld	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170253	2008-08-01	USA	CO	CO/Larimer	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170254	2003-08-01	USA	CO	CO/Larimer	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170255	2008-08-01	USA	CO	CO/Larimer	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170256	2003-08-01	USA	CO	CO/Larimer	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170257	2005-08-01	USA	GA	GA/Lawnder	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170258	2007-08-01	USA	GA	GA/Chatham	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170259	2009-08-01	USA	GA	GA/Fulton	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170260	2009-08-01	USA	GA	GA/Fulton	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170261	2008-08-01	USA	GA	GA/Dekalb	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170262	2009-08-01	USA	GA	GA/Lowndes	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170263	2001-08-01	USA	GA	GA/Wane	Bird-other	NY99	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170264	2002-08-01	USA	GA	GA/Muscogee	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170265	2004-08-01	USA	GA	GA/Chattron	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170266	2007-08-01	USA	GA	GA/Fulton	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170267	2008-08-01	USA	GA	GA/Gwinnett	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170268	2007-08-01	USA	GA	GA/Chatham	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170269	2005-08-01	USA	GA	GA/Dekalb	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170270	2004-08-01	USA	GA	GA/Henry	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170271	2008-08-01	USA	GA	GA/Dekalb	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170272	2007-08-01	USA	GA	GA/Chatham	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170273	2001-08-01	USA	GA	GA/Lowndes	Bird-crow	NY99	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170274	2002-08-01	USA	GA	GA/Fulton	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170275	2002-08-01	USA	GA	GA/Dekalb	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MH170276	2001-08-01	USA	GA	GA/Dekalb	Bird-crow	NY99	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
KR349008	2005-07-15	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.5717	-121.7308
KR348983	2011-01-09	USA	CA	CA/Kern	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	35.5022	-119.2539
KR349011	2005-07-28	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.7139	-121.2792
KR349009	2005-07-15	USA	CA	CA/Solano	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.5197	-121.7567
KR349006	2011-01-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.4318	-121.4389
KR349002	2011-01-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.4598	-121.3575
KR348959	2011-02-09	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.1728	-118.4892
KR348938	2011-02-15	USA	CA	CA/Riverside	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.5255	-115.9566
KR348936	2008-09-25	USA	CA	CA/Riverside	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.8055	-116.4984
KR348917	2008-08-18	USA	CA	CA/Contra_Costa	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.0108	-121.797
W652	2007-07-31	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.385	-121.219
KR348993	2011-07-21	USA	CA	CA/San_Bernardino	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	34.8333	-114.6
MF004388	2008-09-29	USA	WI	WI	Human	WN02	Unknown	Unknown	Unknown	Unknown	XXX	XXX
KR348995	2005-08-23	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.3428	-121.5053
KR349022	2011-02-09	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.1856	-118.493
KR348997	2005-06-29	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.5835	-121.3728
KR348986	2007-08-14	USA	CA	CA/Kern	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	35.1664	-118.8247
W672	2010-07-20	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.548	-121.856
W021	2007-10-25	USA	CA	CA/San_Diego	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	0.0	0.0
KR348977	2011-08-15	USA	CA	CA/Inyo	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	37.3494	-118.3681
W375	2006-07-21	USA	CA	CA/Kern	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	35.349	-119.04
KR349026	2011-09-13	USA	CA	CA/Sutter	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	39.1172	-121.7567
KR349025	2007-07-25	USA	CA	CA/Shasta	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.5033	-122.3158
KR349024	2003-08-19	USA	CA	CA/Imperial	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.2819	-115.5786
KR349023	2004-08-13	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.6428	-121.9761
KR349021	2011-01-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.4318	-121.4389
KR349019	2009-08-25	USA	CA	CA/Shasta	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	40.5019	-122.3331
KR349018	2007-07-26	USA	CA	CA/Shasta	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.4815	-122.3479
KR349017	2007-07-25	USA	CA	CA/Shasta	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.5034	-122.3158
KR349015	2004-11-08	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.4432	-121.4998
KR349013	2007-09-25	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.3849	-121.219
KR349012	2005-07-28	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.7139	-121.2792
KR349007	2005-07-15	USA	CA	CA/Solano	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.4603	-121.745
KR349005	2011-01-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.4601	-121.3948
KR349004	2011-01-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.4672	-121.4528
KR349003	2011-01-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.4672	-121.4528
KR349001	2011-01-09	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.4491	-121.3665
KR349000	2008-07-25	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.2861	-121.587
KR348999	2005-07-18	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.6708	-121.3061
KR348998	2008-06-27	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.5035	-121.499
KR348996	2004-08-10	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.4432	-121.4998
KR348994	2005-08-24	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.4891	-121.3948
KR348992	2006-09-22	USA	CA	CA/Kern	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	35.3797	-119.1117
KR348990	2007-09-13	USA	CA	CA/Kern	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	35.502	-119.2539
KR348989	2007-11-09	USA	CA	CA/Kern	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	35.2525	-119.2375
KR348988	2008-12-09	USA	CA	CA/Kern	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	35.3597	-119.0206
KR348987	2008-10-09	USA	CA	CA/Kern	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	35.2939	-118.9431
KR348985	2007-08-14	USA	CA	CA/Kern	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	35.2939	-118.9431
KR348984	2011-01-09	USA	CA	CA/Kern	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	35.5936	-119.3503
KR348982	2011-01-09	USA	CA	CA/Kern	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	35.5022	-119.2539
KR348981	2011-01-09	USA	CA	CA/Kern	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	35.2758	-119.0986
KR348980	2011-01-09	USA	CA	CA/Kern	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	35.1364	-118.9416
KR348979	2004-07-13	USA	CA	CA/Kern	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	35.4356	-119.1256
KR348978	2008-06-27	USA	CA	CA/Kern	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	35.3486	-119.0403
KR348976	2011-07-18	USA	CA	CA/Inyo	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	37.3494	-118.3681
KR348975	2004-03-08	USA	CA	CA/Los_Angeles	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.8533	-118.1022
KR348974	2004-03-08	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.03	-118.0542
KJ501307	2002-08-01	USA	MN	MN/Marshall	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	48.3581	-96.3686
W806	2007-07-24	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.698	-121.334
W814	2008-07-08	USA	CA	CA/Sacramento	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.504	-121.508
MF175818	2013-09-26	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175828	2013-08-08	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175825	2013-08-13	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175827	2013-08-07	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175813	2012-09-04	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175814	2012-09-04	USA	TX	TX/Denton	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175806	2012-09-24	USA	TX	TX/Denton	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175807	2012-09-21	USA	TX	TX/Ellis	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175808	2012-09-19	USA	TX	TX/Denton	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175812	2012-09-05	USA	TX	TX/Collin	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175809	2012-09-18	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175810	2012-09-17	USA	TX	TX/Tarrant	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175822	2013-08-20	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175819	2013-09-11	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175821	2013-08-20	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175817	2013-07-30	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175830	2014-10-14	USA	TX	TX/Montgomery	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175844	2014-07-21	USA	TX	TX/Montgomery	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175871	2014-08-12	USA	TX	TX/Travis	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175839	2014-08-28	USA	TX	TX/Denton	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175853	2014-08-05	USA	TX	TX/Denton	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175863	2014-09-04	USA	TX	TX/Denton	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175852	2015-10-21	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175859	2014-08-05	USA	TX	TX/Fort_Bend	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175843	2015-06-23	USA	TX	TX/Denton	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175831	2015-09-22	USA	TX	TX/Denton	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175858	2015-09-22	USA	TX	TX/Colllin	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175841	2015-10-13	USA	TX	TX/Montgomery	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175840	2014-07-01	USA	TX	TX/Montgomery	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175872	2014-09-23	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175833	2014-07-09	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175848	2015-07-27	USA	TX	TX/Colllin	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175854	2015-10-20	USA	TX	TX/Williamson	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175861	2015-08-19	USA	TX	TX/El_Paso	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175851	2015-09-01	USA	TX	TX/Fort_Bend	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175869	2014-08-07	USA	TX	TX/Travis	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175847	2015-07-28	USA	TX	TX/Fort_Bend	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175816	2013-08-27	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175826	2013-08-13	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175820	2013-09-10	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175829	2013-08-06	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175850	2015-07-21	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175870	2015-08-12	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175873	2015-09-08	USA	TX	TX/Dallas	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
MF175877	2015-11-11	USA	TX	TX/Denton	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
