strain	date	country	state	division	host	lineage	authors	journal	title	url	latitude	longitude
KJ501331	2002-09-12	USA	OH	OH/Montgomery	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501331	39.7546	-84.2906
KJ501256	2009-08-27	USA	ND	ND/Mountrail	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501256	48.2014	-102.3556
KJ501499	2003-10-02	USA	MD	MD/Prince_George's	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501499	38.8325	-76.8445
KJ501346	2003-02-10	USA	MO	MO/Holt	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501346	40.0946	-95.2164
KJ501376	2002-09-17	USA	OH	OH/Medina	Bird-other	SW03	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501376	41.1176	-81.8997
KJ501322	2002-09-10	USA	MN	MN/Marshall	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501322	48.3581	-96.3686
KJ501479	2002-09-04	USA	KY	KY/Boone	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501479	38.97	-84.728
KJ501237	2008-08-08	USA	MN	MN/Lacqui_Parle	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501237	44.9955	-96.1734
KJ501306	2002-09-27	USA	MI	MI/Lenawee	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501306	41.895	-84.0663
KJ501469	2003-08-15	USA	NE	NE/Knox	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501469	42.6363	-97.8921
KJ501336	2001-09-07	USA	AL	AL/Calhoun	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501336	33.7714	-85.8261
KJ501453	2001-10-05	USA	WI	WI/Racine	Bird-crow	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501453	42.7475	-88.0613
KJ501466	2002-09-20	USA	MI	MI/Lapeer	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501466	43.0902	-83.2218
KJ501286	2002-09-27	USA	WI	WI/Milwaukee	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501286	43.007	-87.9667
KJ501397	2002-08-23	USA	AL	AL/Madison	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501397	34.7631	-86.5501
KJ501361	2001-10-05	USA	OH	OH/Knox	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501361	40.3988	-82.4215
KJ501274	2001-09-20	USA	OH	OH/Cuyahoga	Bird-crow	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501274	41.4243	-81.6586
KJ501496	2001-10-10	USA	IL	IL/Cook	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501496	41.84	-87.8167
KJ501377	2001-08-23	USA	OH	OH/Allen	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501377	40.7715	-84.1058
KJ501454	2001-10-05	USA	WI	WI/Dane	Bird-crow	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501454	43.0673	-89.4182
KJ501509	2001-11-09	USA	WI	WI/Milwaukee	Bird-other	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501509	43.007	-87.9667
KJ501283	2001-10-05	USA	WI	WI/Milwaukee	Bird-crow	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501283	43.007	-87.9667
KJ501248	2001-09-27	USA	MO	MO/Saint_Louis	Bird-crow	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501248	38.6361	-90.2449
KJ501246	2001-09-25	USA	MO	MO/Saint_Louis	Bird-crow	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501246	38.6361	-90.2449
KJ501247	2001-09-25	USA	MO	MO/Saint_Louis	Bird-crow	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501247	38.6361	-90.2449
KJ501244	2001-09-19	USA	MO	MO/Saint_Louis	Bird-crow	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501244	38.6361	-90.2449
KJ501249	2001-10-03	USA	MO	MO/Saint_Louis	Bird-crow	WN02	Newman et al	Submitted (24-FEB-2014) Broad Institute of MIT & Harvard, 7 Cambridge Center, Cambridge, MA 02142, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KJ501249	38.6361	-90.2449
DQ080060	2004-08-01	Mexico	Mexico	Mexico/unknown	Bird-crow	WN02	Deardorff et al	Emerging Infect. Dis. 12 (2), 314-318 (2006)	Introductions of West Nile virus strains to Mexico	https://www.ncbi.nlm.nih.gov/pubmed/16494762	30.2977	-114.9399
DQ983578	2003-08-01	USA	FL	FL/Indian_River	Mosquito-Culex	NY99	Doumbouya et al	Unpublished	The sequence of a West Nile virus from Florida	https://www.ncbi.nlm.nih.gov/nuccore/DQ983578	27.6393	-80.6822
MG004541	2017-04-26	USA	AZ	AZ/Maricopa	Mosquito-Culex	WN02	Hepp et al	Unpublished	Evidence for persistent establishment of West Nile Virus in the Phoenix Metropolitan area	https://www.ncbi.nlm.nih.gov/nuccore/MG004541	33.444	-111.71
MG004540	2015-05-12	USA	AZ	AZ/Maricopa	Mosquito-Culex	SW03	Hepp et al	Unpublished	Evidence for persistent establishment of West Nile Virus in the Phoenix Metropolitan area	https://www.ncbi.nlm.nih.gov/nuccore/MG004540	33.3874	-111.79
MG004539	2014-06-10	USA	AZ	AZ/Maricopa	Mosquito-Culex	WN02	Hepp et al	Unpublished	Evidence for persistent establishment of West Nile Virus in the Phoenix Metropolitan area	https://www.ncbi.nlm.nih.gov/nuccore/MG004539	33.5604	-111.92
MG004538	2015-10-07	USA	AZ	AZ/Maricopa	Mosquito-Culex	WN02	Hepp et al	Unpublished	Evidence for persistent establishment of West Nile Virus in the Phoenix Metropolitan area	https://www.ncbi.nlm.nih.gov/nuccore/MG004538	33.4747	-111.97
MG004537	2014-08-28	USA	AZ	AZ/Maricopa	Mosquito-Culex	SW03	Hepp et al	Unpublished	Evidence for persistent establishment of West Nile Virus in the Phoenix Metropolitan area	https://www.ncbi.nlm.nih.gov/nuccore/MG004537	33.4689	-112.3
MG004536	2016-08-25	USA	AZ	AZ/Maricopa	Mosquito-Culex	WN02	Hepp et al	Unpublished	Evidence for persistent establishment of West Nile Virus in the Phoenix Metropolitan area	https://www.ncbi.nlm.nih.gov/nuccore/MG004536	33.4167	-111.83
MG004535	2014-07-22	USA	AZ	AZ/Maricopa	Mosquito-Culex	WN02	Hepp et al	Unpublished	Evidence for persistent establishment of West Nile Virus in the Phoenix Metropolitan area	https://www.ncbi.nlm.nih.gov/nuccore/MG004535	33.4363	-111.89
MG004534	2016-06-28	USA	AZ	AZ/Maricopa	Mosquito-Culex	WN02	Hepp et al	Unpublished	Evidence for persistent establishment of West Nile Virus in the Phoenix Metropolitan area	https://www.ncbi.nlm.nih.gov/nuccore/MG004534	33.225	-111.61
MG004533	2014-06-03	USA	AZ	AZ/Maricopa	Mosquito-Culex	SW03	Hepp et al	Unpublished	Evidence for persistent establishment of West Nile Virus in the Phoenix Metropolitan area	https://www.ncbi.nlm.nih.gov/nuccore/MG004533	33.2888	-111.83
MG004532	2015-08-05	USA	AZ	AZ/Maricopa	Mosquito-Culex	WN02	Hepp et al	Unpublished	Evidence for persistent establishment of West Nile Virus in the Phoenix Metropolitan area	https://www.ncbi.nlm.nih.gov/nuccore/MG004532	33.4272	-111.83
MG004531	2016-05-11	USA	AZ	AZ/Maricopa	Mosquito-Culex	WN02	Hepp et al	Unpublished	Evidence for persistent establishment of West Nile Virus in the Phoenix Metropolitan area	https://www.ncbi.nlm.nih.gov/nuccore/MG004531	33.5727	-112.14
MG004530	2016-10-20	USA	AZ	AZ/Maricopa	Mosquito-Culex	WN02	Hepp et al	Unpublished	Evidence for persistent establishment of West Nile Virus in the Phoenix Metropolitan area	https://www.ncbi.nlm.nih.gov/nuccore/MG004530	33.4231	-112.32
MG004529	2014-06-26	USA	AZ	AZ/Maricopa	Mosquito-Culex	WN02	Hepp et al	Unpublished	Evidence for persistent establishment of West Nile Virus in the Phoenix Metropolitan area	https://www.ncbi.nlm.nih.gov/nuccore/MG004529	33.4073	-112.25
MG004528	2015-06-09	USA	AZ	AZ/Maricopa	Mosquito-Culex	WN02	Hepp et al	Unpublished	Evidence for persistent establishment of West Nile Virus in the Phoenix Metropolitan area	https://www.ncbi.nlm.nih.gov/nuccore/MG004528	33.4303	-112.25
KT862844	2011-08-29	USA	TX	TX/Harris	Bird-crow	WN02	Mann et al	Unpublished	Deep Insights into the West Nile Virus Genome-Natural Features of Viral Evolution	https://www.ncbi.nlm.nih.gov/nuccore/KT862844	29.8591	-95.3983
KT862843	2010-09-08	USA	TX	TX/Harris	Bird-other	WN02	Mann et al	Unpublished	Deep Insights into the West Nile Virus Genome-Natural Features of Viral Evolution	https://www.ncbi.nlm.nih.gov/nuccore/KT862843	29.8591	-95.3983
KX547621	2004-09-29	USA	NY	NY/Nassau	Bird-other	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547621	40.7511	-73.5905
KX547620	2002-08-29	USA	NY	NY/Jefferson	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547620	44.0378	-75.9071
KX547619	2002-08-15	USA	NY	NY/Onondaga	Mosquito-Culiseta	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547619	43.007	-76.1945
KX547618	2003-09-25	USA	NY	NY/Ulster	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547618	41.8882	-74.2587
KX547617	2003-08-26	USA	NY	NY/Orange	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547617	41.402	-74.3058
KX547616	2007-09-20	USA	NY	NY/Kings	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547616	40.6451	-73.9492
KX547615	2006-07-26	USA	NY	NY/Suffolk	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547615	40.8745	-72.8702
KX547614	2005-07-06	USA	NY	NY/Erie	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547614	42.7548	-78.7239
KX547613	2003-08-27	USA	NY	NY/Suffolk	Mosquito-Culiseta	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547613	40.8745	-72.8702
KX547612	2012-08-21	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547612	40.8745	-72.8702
KX547611	2009-08-27	USA	NY	NY/Columbia	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547611	42.2496	-73.6329
KX547610	2004-08-10	USA	NY	NY/Monroe	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547610	43.1463	-77.6973
KX547609	2003-09-25	USA	NY	NY/Albany	Squirrel	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547609	42.6002	-73.973
KX547608	2009-08-25	USA	NY	NY/Erie	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547608	42.7548	-78.7239
KX547607	2006-08-28	USA	NY	NY/Erie	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547607	42.7548	-78.7239
KX547606	2008-08-01	USA	NY	NY/Rockland	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547606	41.1522	-74.0234
KX547605	2004-07-11	USA	NY	NY/Lewis	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547605	43.7854	-75.4498
KX547604	2013-08-28	USA	NY	NY/Erie	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547604	42.7548	-78.7239
KX547603	2002-09-20	USA	NY	NY/Saratoga	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547603	43.1076	-73.8666
KX547602	2000-09-01	USA	NY	NY/Westchester	Mosquito-Culex	NY99	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547602	41.1623	-73.757
KX547601	2010-08-09	USA	NY	NY/Nassau	Mosquito-Aedes	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547601	40.7511	-73.5905
KX547600	2010-09-13	USA	NY	NY/Rensselaer	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547600	42.7119	-73.5099
KX547599	2005-09-29	USA	NY	NY/Westchester	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547599	41.1623	-73.757
KX547598	2009-09-03	USA	NY	NY/Dutchess	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547598	41.7651	-73.7437
KX547597	2004-09-14	USA	NY	NY/Richmond	Bird-other	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547597	40.5807	-74.1533
KX547596	2005-08-11	USA	NY	NY/Suffolk	Bird-other	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547596	40.8745	-72.8702
KX547595	2007-08-23	USA	NY	NY/Dutchess	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547595	41.7651	-73.7437
KX547594	2013-07-31	USA	NY	NY/Westchester	Mosquito-Aedes	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547594	41.1623	-73.757
KX547593	2003-09-28	USA	NY	NY/Washington	Bird-other	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547593	43.3152	-73.4354
KX547592	2003-08-22	USA	NY	NY/Albany	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547592	42.6002	-73.973
KX547591	2004-09-02	USA	NY	NY/Rockland	Bird-other	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547591	41.1522	-74.0234
KX547590	2004-09-09	USA	NY	NY/Queens	Bird-other	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547590	40.7206	-73.8194
KX547589	2007-08-24	USA	NY	NY/Queens	Bird-other	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547589	40.7206	-73.8194
KX547588	2004-08-27	USA	NY	NY/Kings	Bird-other	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547588	40.6451	-73.9492
KX547587	2006-08-03	USA	NY	NY/Suffolk	Bird-other	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547587	40.8745	-72.8702
KX547586	2002-09-19	USA	NY	NY/Dutchess	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547586	41.7651	-73.7437
KX547585	2009-09-02	USA	NY	NY/Albany	Bird-crow	SW03	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547585	42.6002	-73.9736
KX547584	2002-09-06	USA	NY	NY/Chemung	Bird-crow	NY99	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547584	42.1422	-76.7607
KX547583	2004-06-04	USA	NY	NY/Suffolk	Bird-crow	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547583	40.8745	-72.8702
KX547582	2010-07-02	USA	NY	NY/Rockland	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547582	41.1522	-74.0234
KX547581	2003-07-29	USA	NY	NY/Putnam	Mosquito-Culex	WN02	Shabman et al	Submitted (12-JUL-2016) J. Craig Venter Institute, 9704 Medical Center Drive, Rockville, MD 20850, USA	Direct Submission	https://www.ncbi.nlm.nih.gov/nuccore/KX547581	41.426	-73.7498
